"Katalog","Kodiersystem","Kode","P-Code1","P-Code2","P-Code3","Text1","Text2","Text3","Text4","Text5","Text6","DatumGueltigkeit","ADV3_Doppelt","ADV3dup_ADV2a","ADV3dup_ADV2b","ADV3dup_Text_a","ADV3dup_Text_b","ADV3_Int"
"003","01","060917",,,,"Braten Kalb auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"60917"
"003","01","060918",,,,"Steak Kalb auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"60918"
"003","01","060919",,,,"Rollbraten Kalb auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"60919"
"003","01","060920",,,,"Kleinfleisch Kalb auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"60920"
"003","01","060921",,,,"Fleischstück Kalb zusammengesetzt geformt auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"60921"
"003","01","060922",,,,"Lende Kalb auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"60922"
"003","01","060999",,,,"Mischungen verschiedener Fleischteilstücke Kalb auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"60999"
"003","01","061000",,,,"Innereien Kalb auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"61000"
"003","01","061001",,,,"Leber Kalb auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"61001"
"003","01","061002",,,,"Niere Kalb auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"61002"
"003","01","061003",,,,"Lunge Kalb auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"61003"
"003","01","061004",,,,"Zunge Kalb auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"61004"
"003","01","061005",,,,"Milz Kalb auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"61005"
"003","01","061006",,,,"Herz Kalb auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"61006"
"003","01","061007",,,,"Hirn Kalb auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"61007"
"003","01","061008",,,,"Bries Kalb auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"61008"
"003","01","061009",,,,"Gekröse Kalb auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"61009"
"003","01","061010",,,,"Labmagen Kalb auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"61010"
"003","01","061011",,,,"Kutteln Kalb auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"61011"
"003","01","061012",,,,"Schlund Kalb auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"61012"
"003","01","061100",,,,"Fettgewebe Kalb auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"61100"
"003","01","061101",,,,"Nierenfett Kalb auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"61101"
"003","01","061102",,,,"Netz Kalb auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"61102"
"003","01","061103",,,,"Mark Kalb auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"61103"
"003","01","061200",,,,"Bindegewebe Kalb auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"61200"
"003","01","061201",,,,"Fußhaut Kalb auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"61201"
"003","01","061202",,,,"Kopfhaut Kalb auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"61202"
"003","01","061300",,,,"Knochen Kalb auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"61300"
"003","01","061400",,,,"Blut Kalb auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"61400"
"003","01","061401",,,,"Flüssigblut Kalb auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"61401"
"003","01","061402",,,,"Trockenblut Kalb",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"61402"
"003","01","061500",,,,"Schwein auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"61500"
"003","01","061501",,,,"Tierkörper ganzer Schwein auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"61501"
"003","01","061502",,,,"Spanferkel auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"61502"
"003","01","061503",,,,"Tierkörper halber Schwein auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"61503"
"003","01","061600",,,,"Fleischteilstücke Schwein auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"61600"
"003","01","061601",,,,"Kopf Schwein auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"61601"
"003","01","061602",,,,"Kamm Schwein auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"61602"
"003","01","061603",,,,"Kotelett Schwein auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"61603"
"003","01","061604",,,,"Filet Schwein auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"61604"
"003","01","061605",,,,"Backe Schwein auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"61605"
"003","01","061606",,,,"Schulter Schwein auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"61606"
"003","01","061607",,,,"Eisbein auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"61607"
"003","01","061608",,,,"Spitzbein auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"61608"
"003","01","061609",,,,"Bauch Schwein auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"61609"
"003","01","061610",,,,"Schinken Schwein auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"61610"
"003","01","061611",,,,"Oberschale Schwein auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"61611"
"003","01","061612",,,,"Nussstück Schwein auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","20041201",,,,,,"61612"
"003","01","061613",,,,"Schinkenspeck Schwein auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"61613"
"003","01","061614",,,,"Unterschale Schwein auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"61614"
"003","01","061615",,,,"Zwerchfell Schwein auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"61615"
"003","01","061616",,,,"Schwanz Schwein auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"61616"
"003","01","061617",,,,"Maske Schwein auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"61617"
"003","01","061618",,,,"Wamme Schwein auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"61618"
"003","01","061619",,,,"Schnitzel Schwein auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"61619"
"003","01","061620",,,,"Braten Schwein auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"61620"
"003","01","061621",,,,"Rollbraten Schwein auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"61621"
"003","01","061622",,,,"Steak Schwein auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"61622"
"003","01","061623",,,,"Nierenbraten Schwein auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"61623"
"003","01","061624",,,,"Kleinfleisch Schwein auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"61624"
"003","01","061626",,,,"Brust Schwein auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"61626"
"003","01","061627",,,,"Ohr Schwein auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"61627"
"003","01","061628",,,,"Lende Schwein auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"61628"
"003","01","061629",,,,"Verarbeitungsfleisch Schwein roh auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"61629"
"003","01","061630",,,,"Rücken Schwein auch tiefgefroren; Schweinelachs auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","20130101",,,,,,"61630"
"003","01","061699",,,,"Mischungen verschiedener Fleischteilstücke Schwein auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"61699"
"003","01","061700",,,,"Innereien Schwein auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"61700"
"003","01","061701",,,,"Leber Schwein auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"61701"
"003","01","061702",,,,"Niere Schwein auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"61702"
"003","01","061703",,,,"Lunge Schwein auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"61703"
"003","01","061704",,,,"Zunge Schwein auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"61704"
"003","01","061705",,,,"Milz Schwein auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"61705"
"003","01","061706",,,,"Herz Schwein auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"61706"
"003","01","061707",,,,"Hirn Schwein auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"61707"
"003","01","061708",,,,"Schlund Schwein auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"61708"
"003","01","061709",,,,"Schilddrüse Schwein auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"61709"
"003","01","061800",,,,"Fettgewebe Schwein auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"61800"
"003","01","061801",,,,"Rückenspeck Schwein auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"61801"
"003","01","061802",,,,"Bauchspeck Schwein auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"61802"
"003","01","061803",,,,"Flomen Schwein auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"61803"
"003","01","061804",,,,"Micker Schwein auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"61804"
"003","01","061805",,,,"Netz Schwein auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"61805"
"003","01","061806",,,,"Nierenfett Schwein auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"61806"
"003","01","061900",,,,"Bindegewebe Schwein auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"61900"
"003","01","061901",,,,"Sehne Schwein auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"61901"
"003","01","061902",,,,"Schwarte Schwein auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"61902"
"003","01","061903",,,,"Schwartenzug Schwein auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"61903"
"003","01","062000",,,,"Knochen Schwein auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"62000"
"003","01","062100",,,,"Blut Schwein auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"62100"
"003","01","062101",,,,"Flüssigblut Schwein auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"62101"
"003","01","062102",,,,"Blutserum Schwein auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"62102"
"003","01","062103",,,,"Blutplasma Schwein auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"62103"
"003","01","062104",,,,"Trockenblut Schwein",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"62104"
"003","01","062105",,,,"Trockenblutplasma Schwein",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"62105"
"003","01","062200",,,,"Lamm/Schaf auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"62200"
"003","01","062201",,,,"Tierkörper ganzer Lamm/Schaf auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"62201"
"003","01","062202",,,,"Tierkörper halber Lamm/Schaf auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"62202"
"003","01","062300",,,,"Fleischteilstücke Lamm/Schaf auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"62300"
"003","01","062301",,,,"Hals Lamm/Schaf auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"62301"
"003","01","062302",,,,"Kopf Lamm/Schaf auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"62302"
"003","01","062303",,,,"Kotelett Lamm/Schaf auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"62303"
"003","01","062304",,,,"Lende Lamm/Schaf auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"62304"
"003","01","062305",,,,"Filet Lamm/Schaf auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"62305"
"003","01","062306",,,,"Bug Lamm/Schaf auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"62306"
"003","01","062307",,,,"Brust Lamm/Schaf auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"62307"
"003","01","062308",,,,"Dünnung Lamm/Schaf auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"62308"
"003","01","062309",,,,"Keule Lamm/Schaf auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"62309"
"003","01","062400",,,,"Innereien Lamm/Schaf auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"62400"
"003","01","062401",,,,"Leber Lamm/Schaf auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"62401"
"003","01","062402",,,,"Niere Lamm/Schaf auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"62402"
"003","01","062403",,,,"Lunge Lamm/Schaf auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"62403"
"003","01","062404",,,,"Zunge Lamm/Schaf auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"62404"
"003","01","062405",,,,"Milz Lamm/Schaf auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"62405"
"003","01","062406",,,,"Herz Lamm/Schaf auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"62406"
"003","01","062407",,,,"Hirn Lamm/Schaf auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"62407"
"003","01","062408",,,,"Bries Lamm auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"62408"
"003","01","062500",,,,"Fettgewebe und andere Gewebe Lamm/Schaf auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"62500"
"003","01","062501",,,,"Nierenfett Lamm/Schaf auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"62501"
"003","01","062502",,,,"Blut Lamm/Schaf auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"62502"
"003","01","062503",,,,"Knochen Lamm/Schaf auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"62503"
"003","01","062504",,,,"Fettgewebe Lamm/Schaf auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"62504"
"003","01","062600",,,,"Fohlen/Pferd auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"62600"
"003","01","062601",,,,"Tierkörper ganzer Fohlen/Pferd auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"62601"
"003","01","062602",,,,"Tierkörper halber Fohlen/Pferd auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"62602"
"003","01","062603",,,,"Vorderviertel Fohlen/Pferd auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"62603"
"003","01","062604",,,,"Hinterviertel Fohlen/Pferd auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"62604"
"003","01","062700",,,,"Fleischteilstücke Fohlen/Pferd auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"62700"
"003","01","062800",,,,"Innereien Fohlen/Pferd auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"62800"
"003","01","062801",,,,"Niere Fohlen/Pferd auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"62801"
"003","01","062802",,,,"Leber Fohlen/Pferd auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"62802"
"003","01","062803",,,,"Herz Fohlen/Pferd auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"62803"
"003","01","062900",,,,"Fettgewebe und andere Gewebe Fohlen/Pferd auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"62900"
"003","01","062901",,,,"Fettgewebe Fohlen/Pferd auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"62901"
"003","01","062902",,,,"Blut Fohlen/Pferd auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"62902"
"003","01","062903",,,,"Knochen Fohlen/Pferd auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"62903"
"003","01","062904",,,,"Nierenfett Fohlen/Pferd auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"62904"
"003","01","063000",,,,"Schlachtbare Haussäugetiere anderer Art auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"63000"
"003","01","063001",,,,"Ziege auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"63001"
"003","01","063002",,,,"Einhufer andere auch tiefgefroren ausgenommen 062600",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"63002"
"003","01","063100",,,,"Fleisch gewürfeltes auch Mischungen auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"63100"
"003","01","063101",,,,"Gulasch Rind auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"63101"
"003","01","063102",,,,"Gulasch Schwein auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"63102"
"003","01","063103",,,,"Gulasch Fleischmischung aus Wild auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"63103"
"003","01","063104",,,,"Gulasch Kalb auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"63104"
"003","01","063105",,,,"Gulasch Rind und Schwein auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"63105"
"003","01","063106",,,,"Gulasch Fohlen/Pferd auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"63106"
"003","01","063107",,,,"Gulasch Hirsch auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"63107"
"003","01","063108",,,,"Gulasch Reh auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"63108"
"003","01","063109",,,,"Gulasch Wildschwein auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"63109"
"003","01","063110",,,,"Gulasch Lamm/Schaf auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"63110"
"003","01","063111",,,,"Gulasch Pute auch tiefgefroren",,,,,"Fleisch, Wild, Geflügel und Erzeugnisse daraus","19990330",,,,,,"63111"
