"Katalog","Kodiersystem","Kode","P-Code1","P-Code2","P-Code3","Text1","Text2","Text3","Text4","Text5","Text6","DatumGueltigkeit","ADV16_Int"
"016","000","3835193",,,"Fluroxypyr-2-butoxy-1-methylethyl-ester","Fluroxypyr-2-butoxy-1-methylethyl-ester",,,,,,"20081202",3835193
"016","000","3835194",,,"Fluroxypyr, Summe","Fluroxypyr, Summe aus Fluroxypyr, Furoxypyr-2-butoxy-1-methylethyl-ester","und Fluroxypyr - methyl-heptyl-ester, ausgedrückt als Fluroxypyr","S= 1x3807037 + 0,691x3835193 + 0,694x3807091",,"S",,"20081202",3835194
"016","000","3835195","23422-53-9",,"Formetanat-hydrochlorid","Formetanat-hydrochlorid",,,,,,"20081202",3835195
"016","000","3835196",,,"Formetanat, Summe","Formetanat, Summe aus Formetanat und Formetanat-hydrochlorid, ausgedrückt als","Formetanat-hydrochlorid","S=1,165x3820016+ 1x3835195",,"S",,"20081202",3835196
"016","000","3835197",,,"Phosmet, Summe","Phosmet, Summe aus Phosmet und Phosmet-oxon, ausgedrückt als Phosmet",,"S=1x3812023 + 1,064x3812063",,"S",,"20081202",3835197
"016","000","3835198",,,"Propyzamid, Gesamt","Propyzamid, Gesamt-, Summe aus Propyzamid und allen Metaboliten, die den","3,5-Dichlorbenzoesäure-Anteil enthalten, ausgedrückt als Propyzamid",,,,,"20081202",3835198
"016","000","3835199","736994-63-1",,"Cyantraniliprol","Cyantraniliprol",,,,,,"20160101",3835199
"016","000","3835201",,,"Myclobutanil, Gesamt","Myclobutanil, Gesamt-, Myclobutanil und RH9090, ausgedrückt als Myclobutanil",,,,,,"20090608",3835201
"016","000","3835202",,,"Propachlor, Oxalin-Derivate","Propachlor, Oxalin-Derivate von Propachlor, ausgedrückt als Propachlor",,,,,,"20090608",3835202
"016","000","3835203",,,"FM-6-1, Metabolit","FM-6-1, Metabolit von Triflumizol",,,,,,"20090608",3835203
"016","000","3835204",,,"Triflumizol, Summe","Triflumizol, Summe aus Triflumizol und seinem Metabolit FM-6-1, ausgedrückt als","Triflumizol","S=1x3835118 + 1,181x3835203",,"S",,"20100531",3835204
"016","000","3835205",,,"Fluroxypyr, Gesamt","Fluroxypyr, Gesamt-, Summe aus Fluroxypyr und seinen Salzen,","ausgedrückt als Fluroxypyr",,,,,"20160101",3835205
"016","000","3835208",,,"MPP, Metabolit von Glufosinat","MPP; 3-[Hydroxy(methyl)phosphinoyl]-propionsäure, Metabolit von Glufosinat",,,,,,"20090608",3835208
"016","000","3835209",,,"NAG, Metabolit","NAG; N-acetyl-glufosinate, Metabolit von Glufosinat",,,,,,"20090608",3835209
"016","000","3835210",,,"Glufosinat, Summe","Glufosinat, Summe aus Glufosinatisomeren, seinen Salzen und","seinen Metaboliten MPP und NAG, ausgedrückt als Glufosinat","S=1x3845100 + 1,184x3835208 + 0,807x3835209",,"S",,"20100531",3835210
"016","000","3835211",,,"MCPA-thioethyl","MCPA-thioethyl",,,,,,"20090608",3835211
"016","000","3835212",,,"MCPA, Summe II","MCPA, Summe aus MCPA, MCPB und MCPA-thioethyl, ausgedrückt als MCPA","S= 1x3807016+ 0,88x3807017 + 1,22x3835211",,,"S",,"20100531",3835212
"016","000","3835213","142733-37-7",,"R611965","R611965, Metabolit von Chlorthalonil","3-(Aminocarbonyl)-2,4,5-trichlorbenzoesäure",,,,,"20091203",3835213
"016","000","3835214",,,"CGA 369873","CGA 369873, Metabolit von Dimethachlor","(2,6-Dimethyl-phenylcarbamoyl)-methansulfonsäure",,,,,"20091203",3835214
"016","000","3835215",,,"CGA 373464","CGA 373464, Metabolit von Dimethachlor","[(2,6-Dimethylphenyl)-(2-sulfo-acetyl)-amino]-essigsäure",,,,,"20091203",3835215
"016","000","3835216",,,"SYN 528702","SYN 528702, Metabolit von Dimethachlor","3-{2-[(2,6-Dimethyl-phenyl)-(2-hydroxy-acetyl)-amino]-ethylsulfanyl}-2-hydroxy-","propionsäure",,,,"20091203",3835216
"016","000","3835217",,,"SYN 530561","SYN 530561, Metabolit von Dimethachlor","2-[(2-Hydroxyacetyl)-(2-methoxyethyl)-amino]-3-methylbenzoesäure",,,,,"20091203",3835217
"016","000","3835218",,,"M23","M23, Metabolit von Dimethenamid","N-(2,4-Dimethyl-3-thienyl)-N-(2-methoxy-1-methylethyl)-oxamsäure",,,,,"20091203",3835218
"016","000","3835219",,,"M27","M27, Metabolit von Dimethenamid","N-(2,4-Dimethyl-3-thienyl)-N-(2-methoxy-1-methylethyl)-2-sulfonylacetamid",,,,,"20091203",3835219
"016","000","3835220",,,"M31","M31, Metabolit von Dimethenamid","Sulfoxide of 2-[N-(2,4-dimethyl-3-thienyl)-N-(2-methoxy-1-methylethyl) amino]-2-","oxoethyl thioglycolic acid",,,,"20091203",3835220
"016","000","3835221",,,"505M08","505M08, Metabolit von Dimoxystrobin","2-({2-[-N-methoxy-2-(methylamino)-2-oxoethanimidoyl)-benzyl}-oxy)-4-methylbenzoe","säure",,,,"20091203",3835221
"016","000","3835222",,,"505M09","505M09, Metabolit von Dimoxystrobin","3-({2-[-N-methoxy-2-(methylamino)-2-oxoethanimidoyl)-benzyl}-oxy)-4-methylbenzoe","säure",,,,"20091203",3835222
"016","000","3835223",,,"M2","M2, Metabolit von Flufenacet","2-[(4-Fluorophenyl)-(1-methylethyl)-amino]-2-oxoethylsulfonsäure",,,,,"20091203",3835223
"016","000","3835224","104390-56-9",,"CGA 108906","CGA 108906, Metabolit von Metalaxyl","2-[(1-Carboxyethyl)-methoxyacetyl-amino]-3-methyl-benzoesäure",,,,,"20091203",3835224
"016","000","3835225",,,"CGA 62826","CGA 62826, Metabolit von Metalaxyl","2-[(2,6-dimethyl-phenyl)-methoxyacetyl-amino]-propionsäure",,,,,"20091203",3835225
"016","000","3835226",,,"NOA 409045","NOA 409045, Metabolit von Metalaxyl","(R)-2-[(2,6-dimethyl-phenyl)-methoxyacetyl-amino]-propionsäure",,,,,"20091203",3835226
"016","000","3835227",,,"BH479-9","BH479-9, Metabolit von Metazachlor","N-(2,6-Dimethylphenyl)-(1H-pyrazol-1-ylmethyl)aminocarbonyl methylsulfinyl","essigsäure",,,,"20091203",3835227
"016","000","3835228",,,"BH479-11","BH479-11, Metabolit von Metazachlor","N-(2,6-Dimethylphenyl)-N-(1H-pyrazol-1-ylmethyl) aminocarbonylmethylsulfoxid",,,,,"20091203",3835228
"016","000","3835229",,,"BH479-12","BH479-12, Metabolit von Metazachlor","N-[(2-Hydoxycarbonyl-6-methyl)phenyl]-N-(1H-pyrazol-1-ylmethyl)oxalamid",,,,,"20091203",3835229
"016","000","3835230","90717-07-0",,"BH518-2","BH518-2, Metabolit von Quinmerac","7-Chlorquinolin-3,8-dicarbonsäure",,,,,"20091203",3835230
"016","000","3835231",,,"CGA 357704","CGA 357704, Metabolit von S-Metolachlor","(S)-2-[(Oxalyl)-(2-ethyl-6-methylphenyl)-amino]-propionsäure",,,,,"20091203",3835231
"016","000","3835232",,,"CGA 368208","CGA 368208, Metabolit von S-Metolachlor","[(2-Ethyl-6-methylphenyl)-carbamoyl]-methansulfonsäure",,,,,"20091203",3835232
"016","000","3835233",,,"CGA 37735","CGA 37735, Metabolit von S-Metolachlor","N-(2-Ethyl-6-methylphenyl)-2-hydroxyacetamid",,,,,"20091203",3835233
"016","000","3835234",,,"CGA 50267","CGA 50267, Metabolit von S-Metolachlor","(S)-2-(2-Ethyl-6-methylphenylamino)-propionsäure",,,,,"20091203",3835234
"016","000","3835235",,,"CGA 50720","CGA 50720, Metabolit von S-Metolachlor","[(2-Ethyl-6-methylphenyl)-amino]-oxo-essigsäure",,,,,"20091203",3835235
"016","000","3835236",,,"NOA 413173","NOA 413173, Metabolit von S-Metolachlor","2-[((S)-1-Carboxyethyl)-(2-ethyl-6-methylphenyl)-amino]-2-oxo-ethansulfonsäure",,,,,"20091203",3835236
"016","000","3835237",,,"M30","M30, Metabolit von Thiacloprid","2-[1-(6-Chlorpropyridin-3-ylmethyl)-3-carbamoyl-ureido]-ethansulfonsäure",,,,,"20091203",3835237
"016","000","3835238","223646-24-0",,"M670H05","M670H05, Metabolit von Topramezone","3-(4,5-Dihydro-isoxazol-3-yl)-4-methylsulfonyl-2-methyl-benzoesäure",,,,,"20091203",3835238
"016","000","3835239",,,"CGA 321113","CGA 321113, Metabolit von Trifloxystrobin","Mono acid, E,E-isomer (E,E)-Methoxyimino-{2-[1-(-3-trifluoro methyl-phenyl)-ethy","lideneamino-oxymethyl]-phenyl}-acetic acid",,,,"20091203",3835239
"016","000","3835240",,,"NOA 413161","NOA 413161, Metabolit von Trifloxystrobin","bis-acid (E,Z)-{2-[carboxy-(3-trifluoromethyl-phenyl)-methyleneaminooxy-methyl]-","phenly}-methoxy-iminoacetic acid",,,,"20091203",3835240
"016","000","3835241",,,"NOA 413163","NOA 413163, Metabolit von Trifloxystrobin","bis acid (E,E)-{2-[carboxy-(3-trifluoromethyl-phenyl)-methyleneaminooxymethyl]-","phenyl}-methoxy-iminoacetic acid",,,,"20091203",3835241
"016","000","3835242",,,"BH635-4","BH635-4, Metabolit von Tritosulfuron","1-(Carbamoylamidino)-3-(2-trifluoromethyl-benzenesulfonyl)-urea",,,,,"20091203",3835242
"016","000","3835243",,,"Hydroxy-Tebuconazol und Konjugate","Hydroxy-Tebuconazol und deren Konjugate",,,,,,"20150701",3835243
"016","000","3835244",,,"Tebuconazol, Summe","Tebuconazol, Summe aus Tebuconazol, Hydroxy-Tebuconazol und deren Konjugate,","ausgedrückt als Tebuconazol","S=1x3835076+0.951x3835243",,"S",,"20150701",3835244
"016","000","3835245",,,"Bentazon, Summe","Bentazon, Summe aus Bentazon, seinen Salzen und 6-Hydroxy-Bentazon (frei und","konjugiert) und 8-Hydroxy-Bentazon (frei und konjugiert), ausgedrückt","als Bentazon","S=1x3835005+0.938x3835050+0.938x3835051","S",,"20150701",3835245
"016","000","3835246",,,"Bentazon, Summe 2","Bentazon, Summe aus Bentazon, seinen Salzen und 6-Hydroxy-Bentazon (frei und","konjugiert), ausgedrückt als Bentazon","S=1x3835005+0.938x3835050",,"S",,"20150701",3835246
"016","000","3835247",,,,"2,2-Difluor-benzo[1,3]dioxol-4-carboxylsäure; Metabolit von Fludioxonil",,,,,,"20150701",3835247
"016","000","3835248",,,"Fludioxonil, Summe","Fludioxonil, Summe von Fludioxonil und seinen Metaboliten, die zum Metaboliten","2,2-Difluor-benzo[1,3]dioxol-4-carboxylsäure oxidiert sind","S=1x3835096+1x3835247",,"S",,"20150701",3835248
"016","000","3835249",,,"SN 614 277, Metabolit von Pyrimethanil","SN 614 277, Metabolit von Pyrimethanil","2-Anilino-4,6-dimethylpyrimidin-5-ol",,,,,"20160101",3835249
"016","000","3835250",,,"Pyrimethanil, Summe","Pyrimethanil, Summe aus Pyrimethanil und 2-Anilino-4,6-dimethylpyrimidin-5-ol,","ausgedrückt als Pyrimethanil","S=1x3835114+0,926x3835249",,"S",,"20160101",3835250
"016","000","3835251",,,"SN 614 276, Metabolit von Pyrimethanil","SN 614 276, Metabolit von Pyrimethanil","2-(4-Hydroxyanilino)-4,6-dimethylpyrimidin",,,,,"20160101",3835251
"016","000","3835252",,,"Pyrimethanil, Summe II","Pyrimethanil, Summe aus Pyrimethanil und 2-(4-Hydroxyanilino)-4,6-dimethyl","pyrimidin, ausgedrückt als Pyrimethanil","S=1x3835114+0,926x3835251",,"S",,"20160101",3835252
"016","000","3835253",,,"Haloxyfop, Gesamt","Haloxyfop, Gesamt-, einschließlich seiner Salze, Summe der R- und S-Isomere","in jedem Verhältnis, ausgedrückt als Haloxyfop",,,,,"20160701",3835253
"016","000","3835255","203312-38-3",,"BYI08330-enol","BYI08330-enol, Metabolit von Spirotetramat",,,,,,"20160701",3835255
"016","000","3835256","1172134-11-0",,"BYI08330-ketohydroxy","BYI08330-ketohydroxy, Metabolit von Spirotetramat",,,,,,"20160701",3835256
"016","000","3835257","1172134-12-1",,"BYI08330-monohydroxy","BYI08330-monohydroxy, Metabolit von Spirotetramat",,,,,,"20160701",3835257
"016","000","3835258","1172614-86-6",,"BYI08330-enol-glucosid","BYI08330-enol-glucosid, Metabolit von Spirotetramat",,,,,,"20160701",3835258
"016","000","3835259","203313-25-1",,"Spirotetramat","Spirotetramat",,,,,,"20160701",3835259
"016","000","3835260",,,"Spirotetramat, Summe I","Spirotetramat, Summe aus Spirotetramat und den Metaboliten BYI08330-enol,","BYI08330-ketohydroxy, BYI08330-monohydroxy und BYI08330-enol-glucosid,","ausgedrückt als Spirotetramat","S=1x3835259+1,239x3835255+1,176x3835256+1,231x3835257+0,806x3835258","S",,"20160701",3835260
"016","000","3835261",,,"Spirotetramat, Summe II","Spirotetramat, Summe aus Spirotetramat und Metabolit BYI08330-enol,","ausgedrückt als Spirotetramat","S=1x3835259+1,239x3835255",,"S",,"20160701",3835261
"016","000","3835262","951659-40-8",,"Flupyradifuron","Flupyradifuron",,,,,,"20170101",3835262
"016","000","3835263","381-73-7",,"Difluoressigsäure","Difluoressigsäure",,,,,,"20170101",3835263
"016","000","3835264","173662-97-0",,"Mandestrobin","Mandestrobin",,,,,,"20170101",3835264
"016","000","3835265",,,"Chloridazondesphenyl, ausgedr. als Chloridazon","Chloridazondesphenyl, ausgedrückt als Chloridazon",,,,,,"20170101",3835265
"016","000","3835266","24307-26-4",,"Mepiquat, Gesamt, als Mepiquatchlorid","Mepiquat, Gesamt-, Mepiquat einschließlich seiner Salze, ausgedrückt","als Mepiquatchlorid",,,,,"20170101",3835266
"016","000","3835267","10519-33-2",,"3-Decen-2-on","3-Decen-2-on",,,,,,"20170701",3835267
"016","000","3835268","67233-85-6",,,"Natrium-5-nitroguaiacolat",,,,,,"20170701",3835268
"016","000","3835269","824-39-5",,,"Natrium-o-nitrophenolat",,,,,,"20170701",3835269
"016","000","3835270","824-78-2",,,"Natrium-p-nitrophenolat",,,,,,"20170701",3835270
"016","000","3835271",,,,"Natrium-5-nitroguaiacolat, Natrium-o-nitrophenolat und Natrium-p-nitrophenolat","Summe, ausgedrückt als Natrium-5-nitroguaiacolat","S=1x3835268+1,186x3835269+1,186x3835270",,"S",,"20170701",3835271
"016","000","3835272",,,"2-Keto-Ethofumesat, Gesamt","2-Keto-Ethofumesat, Gesamt, Summe aus 2-Keto-Ethofumesat, Open-Ring-2-Keto-","Ethofumesat und seinem Konjugat, ausgedrückt als 2-Keto-Ethofumesat",,,,,"20170701",3835272
"016","000","3835273",,,"Ethofumesat, Summe 2","Ethofumesat, Summe aus Ethofumesat und Gesamt-2-Keto-Ethofumesat,","ausgedrückt als Ethofumesat","S=1x3835043+1,11x3835272",,"S",,"20170701",3835273
"016","000","3840001","82-68-8","0099","Quintozen","Quintozen",,,,,,"19990330",3840001
"016","000","3840002","117-18-0","0108","Tecnazen","Tecnazen; 2,3,5,6-Tetrachlor-nitrobenzol",,,,,,"20041201",3840002
"016","000","3840004",,,"Quintozen, Summe","Quintozen, Summe aus Quintozen und Pentachloranilin, berechnet als Quintozen",,"S=1x3840001+1,11x3845036",,"S",,"20110524",3840004
"016","000","3840017","74070-46-5","0656","Aclonifen","Aclonifen",,,,,,"19990330",3840017
"016","000","3841001","1861-40-1","0534","Benfluralin","Benfluralin",,,,,,"19990330",3841001
"016","000","3841002","485-31-4","0008","Binapacryl","Binapacryl",,,,,,"19990330",3841002
"016","000","3841003","13181-17-4","0302","Bromfenoxim","Bromfenoxim",,,,,,"19990330",3841003
"016","000","3841004","29091-05-2","0558","Dinitramin","Dinitramin",,,,,,"19990330",3841004
"016","000","3841005","973-21-7","0255","Dinobuton","Dinobuton",,,,,,"19990330",3841005
"016","000","3841006","39300-45-3","0068","Dinocap","Dinocap",,,,,,"19990330",3841006
"016","000","3841007","88-85-7","0043","Dinoseb und -salze","Dinoseb und Dinosebsalze",,,,,,"20041201",3841007
"016","000","3841008","2813-95-8","0430","Dinoseb-acetat","Dinoseb-acetat; Dinitrobutyl-phenyl-acetat",,,,,,"20041201",3841008
"016","000","3841010","534-52-1","0047","DNOC","DNOC",,,,,,"19990330",3841010
"016","000","3841011","33820-53-0","0573","Isopropalin","Isopropalin",,,,,,"19990330",3841011
"016","000","3841012","2487-01-6","0364","Medinoterbacetat","Medinoterbacetat",,,,,,"19991206",3841012
"016","000","3841013","4726-14-1","0368","Nitralin","Nitralin",,,,,,"19990330",3841013
"016","000","3841014","19044-88-3","0400","Oryzalin","Oryzalin",,,,,,"19990330",3841014
"016","000","3841015","1582-09-8","0321","Trifluralin","Trifluralin",,,,,,"19990330",3841015
"016","000","3841016","26399-36-0","0584","Profluralin","Profluralin",,,,,,"19990330",3841016
"016","000","3841017","40487-42-1","0404","Pendimethalin","Pendimethalin",,,,,,"19990330",3841017
"016","000","3841020","19000-58-9",,"Dinocton","Dinocton (Hauptkomponente: 2,4-Dinitro-6-(1-propylpentyl)phenyl-methyl-carbonat)",,,,,,"19990330",3841020
"016","000","3841021","32535-08-3",,"Dinocton-4","Dinocton-4",,,,,,"19990330",3841021
"016","000","3841022","32534-96-6","0559","Dinocton-6","Dinocton-6",,,,,,"19990330",3841022
"016","000","3841024","3966-59-6",,"Medinoterb","Medinoterb",,,,,,"19990330",3841024
"016","000","3841025","1420-07-1","0333","Dinoterb","Dinoterb",,,,,,"19990330",3841025
"016","000","3841026","55283-68-6","0689","Ethalfluralin","Ethalfluralin",,,,,,"19990330",3841026
"016","000","3841027","79622-59-6","0849","Fluazinam","Fluazinam",,,,,,"19990330",3841027
"016","000","3841028","62924-70-3","0793","Flumetralin","Flumetralin",,,,,,"19990330",3841028
"016","000","3841029",,,"Dinoseb, Gesamt","Dinoseb, Gesamt-, nach Hydrolyse aus Dinosob, Dinosebsalzen und Dinoseb-acetat",,,,,,"20041201",3841029
"016","000","3841030",,,"Dinoterb nach Hydrolyse","Dinoterb nach Hydrolyse",,,,,,"19990330",3841030
"016","000","3841031",,,"Medinoterb nach Hydrolyse","Medinoterb nach Hydrolyse",,,,,,"19990330",3841031
"016","000","3841033",,,"Dinoseb, Gesamt II","Dinoseb, Gesamt-, Summe aus Dinoseb, seinen Salzen, Dinoseb-acetat und","Binapacryl, ausgedrückt als Dinoseb",,,,,"20160101",3841033
"016","000","3841034",,,"Dinoterb, Gesamt","Dinoterb, Gesamt-, Summe aus Dinoterb, seinen Salzen und Estern,","ausgedrückt als Dinoterb",,,,,"20160101",3841034
"016","000","3845001","15972-60-8","0318","Alachlor","Alachlor",,,,,,"20001124",3845001
"016","000","3845002","93-71-0","0527","Allidochlor","Allidochlor",,,,,,"19990330",3845002
"016","000","3845004","5251-93-4","0536","Benzadox","Benzadox",,,,,,"19990330",3845004
"016","000","3845005","22212-55-1","0360","Benzoylprop-ethyl","Benzoylprop-ethyl",,,,,,"19990330",3845005
"016","000","3845006","74-90-8","0011","Blausäure einschl. Salze","Blausäure einschließlich Salze",,,,,,"20041201",3845006
"016","000","3845007","1689-84-5","0264","Bromoxynil","Bromoxynil",,,,,,"19990330",3845007
"016","000","3845008","2425-06-1","0266","Captafol","Captafol",,,,,,"19990330",3845008
"016","000","3845009","133-06-2","0012","Captan","Captan",,,,,,"19990330",3845009
"016","000","3845010","5234-68-4","0269","Carboxin","Carboxin",,,,,,"19990330",3845010
"016","000","3845011","6164-98-3","0242","Chlordimeform","Chlordimeform",,,,,,"19990330",3845011
"016","000","3845012","1918-13-4","0224","Chlorthiamid","Chlorthiamid",,,,,,"19990330",3845012
"016","000","3845013","420-04-2","0280","Cyanamid","Cyanamid",,,,,,"19990330",3845013
"016","000","3845014","1596-84-5","0437","Daminozid","Daminozid",,,,,,"19990330",3845014
"016","000","3845015","1194-65-6","0225","Dichlobenil","Dichlobenil",,,,,,"19990330",3845015
"016","000","3845016","957-51-7","0563","Diphenamid Difenamid","Diphenamid; Difenamid",,,,,,"20041201",3845016
"016","000","3845017","122-39-4","0564","Diphenylamin","Diphenylamin",,,,,,"19990330",3845017
"016","000","3845018","19750-95-9",,"Chlordimeformhydrochlorid","Chlordimeformhydrochlorid",,,,,,"19990330",3845018
"016","000","3845019","2439-10-3","0048","Dodin","Dodin",,,,,,"19990330",3845019
"016","000","3845020",,,"Chlordimeform, Gesamt","Chlordimeform, Gesamt-, nach Hydrolyse, bestimmt als 4-Chlor-o-toluidin,","berechnet als Chlordimeform",,,,,"20041201",3845020
"016","000","3845021","133-07-3","0091","Folpet","Folpet",,,,,,"19990330",3845021
"016","000","3845022","1689-83-4","0212","Ioxynil","Ioxynil",,,,,,"19990330",3845022
"016","000","3845023","556-61-6","0150","Methylisothiocyanat","Methylisothiocyanat",,,,,,"19990330",3845023
"016","000","3845024","7287-36-7","0241","Monalide","Monalide",,,,,,"19990330",3845024
"016","000","3845025","86-86-2","0435","1-Naphthylessigsäureamid","1-Naphthylessigsäureamid; 1-Naphthylacetamid",,,,,,"20130701",3845025
"016","000","3845026","15299-99-7","0367","Napropamid","Napropamid",,,,,,"19990330",3845026
"016","000","3845027","132-66-1","0822","Naptalam","Naptalam",,,,,,"19990330",3845027
"016","000","3845028","5259-88-1","0254","Oxycarboxin","Oxycarboxin",,,,,,"19990330",3845028
"016","000","3845029","2307-68-8","0102","Pentanochlor","Pentanochlor",,,,,,"19990330",3845029
"016","000","3845030","1918-16-7","0310","Propachlor","Propachlor",,,,,,"19990330",3845030
"016","000","3845031","709-98-8","0508","Propanil","Propanil",,,,,,"19990330",3845031
"016","000","3845032","23950-58-5","0350","Propyzamid","Propyzamid",,,,,,"19990330",3845032
"016","000","3845033","27813-21-4","1469-48-3","THPI, Metabolit von Captan","THPI; Tetrahydrophthalimid, Metabolit von Captan",,,,,,"20021204",3845033
